,euro spot,euro forward,euro interest,yen spot,yen forward,yen interest,dollar interest
2005-06-07,1.2264,1.235,2.11713,0.009379983116030392,0.009545628102329133,0.06625,3.54
2005-06-08,1.2326,1.2415,2.10838,0.009365049634763064,0.009532888465204956,0.06625,3.54
2005-06-09,1.2232,1.2321,2.10963,0.009298865538404314,0.00946521533364884,0.06625,3.57
2005-06-10,1.2168,1.2258,2.10944,0.00927213722763097,0.009438414346389807,0.06563,3.59188
2005-06-13,1.2043,1.2133,2.109,0.009137426900584795,0.009303190994511117,0.06625,3.62125
2005-06-14,1.2042,1.2132,2.11275,0.009137426900584795,0.009302325581395349,0.06625,3.62
2005-06-15,1.211,1.2202,2.11313,0.009144947416552356,0.009312721177127958,0.06625,3.6275
2005-06-16,1.2086,1.2177,2.12313,0.009169264624977077,0.009337068160597572,0.065,3.64
2005-06-17,1.2166,1.2258,2.12463,0.009174311926605505,0.009341429238673517,0.065,3.64
2005-06-20,1.2151,1.2244,2.12088,0.009157509157509158,0.009324878776575904,0.065,3.64
2005-06-21,1.2113,1.2208,2.10025,0.009203018590097553,0.009375585974123383,0.065,3.66
2005-06-22,1.2113,1.2209,2.0825,0.009187798603454611,0.009358914365933552,0.065,3.65313
2005-06-23,1.2046,1.214,2.08488,0.00919709371838499,0.009365049634763064,0.06438,3.65
2005-06-24,1.2073,1.2166,2.08794,0.009152480322167308,0.009319664492078286,0.06563,3.65375
2005-06-27,1.2161,1.2255,2.09594,0.009147457006952069,0.009314456035767511,0.065,3.65
2005-06-28,1.2082,1.2176,2.0935,0.009094216078574028,0.009260974254491572,0.06625,3.66
2005-06-29,1.2039,1.2136,2.10025,0.00904977375565611,0.009220839096357769,0.06625,3.69
2005-06-30,1.2082,1.2179,2.1,0.009023641941887747,0.009192021325489474,0.06625,3.71
2005-07-01,1.2064,1.2163,2.10206,0.008988764044943821,0.009158347834050737,0.06625,3.73375
2005-07-05,1.1908,1.2008,2.12938,0.008944543828264758,0.009118263882556762,0.06625,3.77813
2005-07-06,1.1929,1.2028,2.1255,0.008947745168217608,0.009119927040583675,0.06625,3.77438
2005-07-07,1.1942,1.2041,2.09714,0.00893814801573114,0.009106638739641197,0.06714,3.72857
2005-07-08,1.1956,1.2055,2.11881,0.008931761343336907,0.009102494083378846,0.06625,3.7675
2005-07-11,1.2014,1.2114,2.12519,0.00893016610108948,0.00910166560480568,0.067,3.79
2005-07-12,1.2199,1.2303,2.13194,0.009013881377321075,0.009190331770976933,0.06575,3.81
2005-07-13,1.2128,1.2232,2.13858,0.00894054537326777,0.009114939385653087,0.067,3.82
2005-07-14,1.2116,1.2219,2.14,0.008918219923303309,0.009091735612328395,0.067,3.83
2005-07-15,1.2039,1.2142,2.14313,0.008909479686386316,0.009082652134423252,0.067,3.84
2005-07-18,1.2058,1.2162,2.14275,0.00893415527561869,0.009108297659167501,0.06688,3.85
2005-07-19,1.1974,1.2078,2.14613,0.00885896527285613,0.009034239768723463,0.06625,3.87
2005-07-20,1.2075,1.2179,2.1455,0.008865248226950355,0.009039139473922084,0.06625,3.86
2005-07-21,1.2149,1.2255,2.14256,0.009019572472264814,0.009196247930844215,0.06625,3.87063
2005-07-22,1.212,1.2226,2.14088,0.009004141905276427,0.00918105031215571,0.06625,3.88438
2005-07-25,1.207,1.2176,2.14225,0.008954154727793696,0.009130752373995618,0.06688,3.88125
2005-07-26,1.1987,1.2094,2.14163,0.008893632159373888,0.009071117561683599,0.06688,3.89438
2005-07-27,1.2024,1.2132,2.14488,0.00889679715302491,0.009074410163339383,0.06625,3.9
2005-07-28,1.2077,1.2185,2.146,0.008893632159373888,0.009070294784580499,0.06688,3.92188
2005-07-29,1.2132,1.2241,2.14888,0.008920606601248885,0.00909835319807115,0.06688,3.92375
2005-08-01,1.2222,1.2332,2.15888,0.00893016610108948,0.009109127345600291,0.06688,3.95063
2005-08-02,1.2216,1.2328,2.15988,0.00897827258035554,0.009160025648071814,0.06625,3.96
2005-08-03,1.2304,1.2416,2.16075,0.008989572096368213,0.009170946441672781,0.06625,3.96813
2005-08-04,1.234,1.2452,2.16263,0.008976660682226212,0.009156670634557275,0.06688,3.97
2005-08-05,1.2338,1.2451,2.16275,0.008925383791503034,0.009105809506465124,0.06625,3.97875
2005-08-08,1.2371,1.2486,2.16563,0.008952551477170993,0.009134922809902257,0.06625,4.00313
2005-08-09,1.2337,1.2453,2.17338,0.008911067545891998,0.009094216078574028,0.06625,4.02475
2005-08-10,1.239,1.2505,2.168,0.009030976248532467,0.009215740484747948,0.0675,4.0125
2005-08-11,1.2435,1.2551,2.16788,0.009086778736937756,0.009271277582050807,0.06625,4.03
2005-08-12,1.2435,1.2551,2.16388,0.009133254178463788,0.009319664492078286,0.06625,4.02313
2005-08-15,1.2362,1.2478,2.1625,0.009127418765972983,0.009312721177127958,0.06688,4.02625
2005-08-16,1.2324,1.2442,2.162,0.009150805270863836,0.009340556697179151,0.06625,4.04
2005-08-17,1.2296,1.2413,2.15825,0.00911410864017499,0.009301460329271696,0.06625,4.03
2005-08-18,1.2176,1.2291,2.15575,0.00904977375565611,0.00923446301597562,0.06625,4.04
2005-08-19,1.217,1.2286,2.15413,0.009051412020275162,0.009236168837166344,0.06625,4.04
2005-08-22,1.2222,1.2339,2.15488,0.009115770282588878,0.009302325581395349,0.06625,4.05
2005-08-23,1.2215,1.2333,2.154,0.009089256498818397,0.009277298450691158,0.06625,4.05313
2005-08-24,1.2273,1.239,2.15975,0.009082652134423252,0.009268699601445917,0.06625,4.05
2005-08-25,1.2281,1.2398,2.15875,0.00909587047480444,0.009281603861147207,0.06625,4.06
2005-08-26,1.2314,1.2431,2.157,0.009124920156948626,0.009310120100549298,0.06688,4.06125
2005-08-30,1.2193,1.2308,2.1625,0.008976660682226212,0.009158347834050737,0.065,4.08
2005-08-31,1.2228,1.2341,2.15575,0.008973438621679828,0.009152480322167308,0.065,4.055
2005-09-01,1.241,1.252,2.15188,0.009053050878145936,0.009231053263177328,0.065,3.99625
2005-09-02,1.2529,1.2636,2.14088,0.009111617312072893,0.009286775631500743,0.065,3.84875
2005-09-06,1.2504,1.2612,2.14338,0.009134088417975885,0.009310120100549298,0.06688,3.91
2005-09-07,1.2442,1.2551,2.14788,0.009089256498818397,0.009266981744045964,0.06688,3.92188
2005-09-08,1.2433,1.2545,2.15213,0.009061254077564335,0.009240436148586214,0.06688,3.97
2005-09-09,1.2412,1.2524,2.152,0.00909835319807115,0.009279020135473694,0.06813,3.99
2005-09-12,1.2291,1.2403,2.16025,0.009105809506465124,0.009286775631500743,0.06875,3.99
2005-09-13,1.2273,1.2384,2.16538,0.009023641941887747,0.009203018590097553,0.06875,4.01375
2005-09-14,1.2306,1.2418,2.16525,0.009082652134423252,0.009263547938860583,0.06875,4.00688
2005-09-15,1.2212,1.2324,2.17075,0.009066183136899365,0.009246417013407305,0.06938,4.01
2005-09-16,1.2214,1.2326,2.17163,0.009005763688760807,0.009186954524575104,0.06938,4.02
2005-09-19,1.2138,1.2252,2.17,0.008971828458639872,0.009154155986818015,0.07063,4.07063
2005-09-20,1.2166,1.228,2.1645,0.008974243919949743,0.009154994049253868,0.06938,4.05813
2005-09-21,1.2222,1.2339,2.16525,0.008999280057595392,0.00918357975939021,0.06938,4.11
2005-09-22,1.2198,1.2316,2.164,0.00897021887334051,0.009152480322167308,0.06938,4.09
2005-09-23,1.2063,1.2179,2.16513,0.00893415527561869,0.009116601331023794,0.06938,4.11813
2005-09-26,1.2024,1.2142,2.17881,0.008892050506846879,0.009076057360682519,0.07188,4.16688
2005-09-27,1.2024,1.2143,2.1835,0.0088386070355312,0.009022013713460845,0.0725,4.18313
2005-09-28,1.2028,1.2148,2.19188,0.008841732979664015,0.009027715085311907,0.07313,4.2
2005-09-29,1.2028,1.2149,2.19938,0.008844078889183692,0.009030160736861116,0.07438,4.21625
2005-09-30,1.2031,1.2152,2.208,0.008824567596187787,0.00901144453455889,0.075,4.23063
2005-10-03,1.193,1.2052,2.21419,0.008776549060909251,0.008963786303334529,0.07563,4.26688
2005-10-04,1.1938,1.206,2.21863,0.00875196919306844,0.008938946992044337,0.0775,4.29
2005-10-05,1.1938,1.206,2.21925,0.008775008775008775,0.008962982880702698,0.07875,4.29
2005-10-06,1.2132,1.2257,2.22063,0.008809020436927413,0.008997660608241857,0.07875,4.29
2005-10-07,1.2109,1.2232,2.25625,0.008784258608573436,0.008973438621679828,0.07875,4.3
2005-10-11,1.2,1.2123,2.26,0.008753501400560224,0.008942144326209425,0.07875,4.31
2005-10-12,1.2029,1.2156,2.25263,0.00874278720055954,0.00893096365097794,0.07875,4.32875
2005-10-13,1.1926,1.2052,2.25038,0.008700191404210893,0.008888888888888889,0.0775,4.34188
2005-10-14,1.2003,1.2129,2.24863,0.008729050279329608,0.008918219923303309,0.07688,4.35
2005-10-17,1.2029,1.2154,2.26363,0.008712319219376197,0.008900756564307966,0.07813,4.35313
2005-10-18,1.1934,1.2057,2.27513,0.008631851532153647,0.008819119851838787,0.07875,4.36
2005-10-19,1.1961,1.2086,2.2725,0.008646779074794638,0.0088339222614841,0.07875,4.35
2005-10-20,1.1976,1.2102,2.2655,0.008664009703690868,0.008853474988933156,0.0775,4.37125
2005-10-21,1.2036,1.2162,2.2755,0.008664760419374404,0.008853474988933156,0.0775,4.37063
2005-10-24,1.1961,1.2087,2.27088,0.008667013347200554,0.00885661146045523,0.0775,4.37563
2005-10-25,1.2062,1.2189,2.28,0.008684324793747285,0.008874689385871494,0.0775,4.39063
2005-10-26,1.2085,1.2212,2.32,0.008646779074794638,0.008837825894829872,0.0775,4.42188
2005-10-27,1.2144,1.2269,2.33813,0.008692628650904033,0.008882572392965003,0.0775,4.43625
2005-10-28,1.2126,1.2251,2.37163,0.008668515950069348,0.008859750155045627,0.07813,4.4475
2005-10-31,1.2005,1.2129,2.38,0.00860141063134354,0.008791981712678037,0.07875,4.46625
2005-11-01,1.1991,1.2115,2.38063,0.008571183680466271,0.00876577840112202,0.07875,4.46938
2005-11-02,1.2035,1.216,2.38838,0.008562376915831834,0.00875580071797566,0.07875,4.49
2005-11-03,1.2007,1.2133,2.41275,0.008549931600547196,0.00874278720055954,0.07875,4.51
2005-11-04,1.1918,1.2044,2.40713,0.008499065102838687,0.008690362388111585,0.07875,4.53
2005-11-07,1.1778,1.19,2.437,0.00847457627118644,0.008664760419374404,0.07938,4.53
2005-11-08,1.176,1.1881,2.47088,0.008519338899301414,0.008710801393728223,0.08,4.53
2005-11-09,1.1732,1.1853,2.45063,0.00851861316977596,0.008712319219376197,0.08125,4.54
2005-11-10,1.174,1.1862,2.48025,0.00846740050804403,0.008659508139937652,0.08125,4.56
2005-11-14,1.1702,1.1822,2.47263,0.008423180592991913,0.008614006374364717,0.07938,4.5575
2005-11-15,1.1681,1.1801,2.504,0.008387854386847844,0.008578536501672816,0.08063,4.57
2005-11-16,1.1648,1.1769,2.49463,0.008374507997655139,0.00856457690990065,0.08063,4.58
2005-11-17,1.1706,1.1827,2.49113,0.00842034355001684,0.008612522607871846,0.08313,4.58
2005-11-18,1.1768,1.1885,2.5045,0.008406186953597848,0.008596973865199451,0.08313,4.57
2005-11-21,1.1824,1.194,2.585,0.008430281571404484,0.0086229197206174,0.08188,4.59
2005-11-22,1.1696,1.1812,2.57263,0.008374507997655139,0.008565310492505354,0.08188,4.59
2005-11-23,1.1801,1.1917,2.57463,0.0084530853761623,0.008644536652835407,0.08125,4.56
2005-11-25,1.1757,1.1874,2.56563,0.008366800535475234,0.008557980316645272,0.08188,4.57063
2005-11-28,1.1724,1.184,2.58475,0.008346548702111677,0.00853752241099633,0.08125,4.58
2005-11-29,1.178,1.1896,2.60125,0.008382229673093043,0.008574123295892995,0.08125,4.58
2005-11-30,1.1768,1.1885,2.6,0.008366800535475234,0.008559445347941454,0.08125,4.60063
2005-12-01,1.1709,1.1828,2.6025,0.008309788931361143,0.008501955449753443,0.08063,4.62938
2005-12-02,1.1664,1.1785,2.55575,0.008259002312520648,0.008450942280064227,0.08063,4.645
2005-12-05,1.1772,1.1894,2.556,0.008276775368316504,0.00846955196070128,0.08125,4.64938
2005-12-06,1.1756,1.1879,2.55656,0.008254911672445105,0.008446659346228567,0.08125,4.65125
2005-12-07,1.1726,1.1847,2.55425,0.00827266710787558,0.008464533604198408,0.08125,4.63688
2005-12-08,1.1778,1.1899,2.55531,0.008289811821271658,0.008481764206955046,0.08125,4.64938
2005-12-09,1.1816,1.1937,2.57613,0.008296001327360213,0.008488243782361429,0.08125,4.64
2005-12-12,1.1954,1.2077,2.58313,0.008330556481172941,0.008524422470377631,0.08125,4.655
2005-12-13,1.1934,1.2057,2.592,0.00832639467110741,0.008520064752492118,0.08063,4.67
2005-12-14,1.2029,1.2152,2.59213,0.00850918992511913,0.0087070091423596,0.08063,4.6625
2005-12-15,1.1978,1.2101,2.60188,0.00860733344809778,0.008807468733485996,0.08063,4.66
2005-12-16,1.1993,1.2115,2.61,0.008608815426997245,0.008809020436927413,0.08063,4.66688
2005-12-19,1.1997,1.2119,2.61463,0.008620689655172414,0.008821453775582216,0.08063,4.66313
2005-12-20,1.1912,1.2034,2.62188,0.008562376915831834,0.008762705923589204,0.08063,4.67125
2005-12-21,1.1808,1.1929,2.63188,0.008512087163772556,0.008711560240439063,0.08063,4.68375
2005-12-22,1.1867,1.1988,2.64175,0.008578536501672816,0.00877963125548727,0.08063,4.71
2005-12-23,1.1842,1.1963,2.64,0.00856384345294168,0.008764241893076249,0.08188,4.7
2005-12-28,1.1923,1.2045,2.64125,0.008523695874531197,0.008722958827634334,0.08125,4.69
2005-12-29,1.1832,1.1952,2.64,0.008486082824168364,0.008684324793747285,0.08313,4.69
2005-12-30,1.1801,1.1921,2.63963,0.008484642796538266,0.008682062858135092,0.08313,4.7
2006-01-03,1.1934,1.2056,2.64413,0.008541898009737764,0.00874125874125874,0.08188,4.71
2006-01-04,1.2082,1.2205,2.63874,0.00860141063134354,0.008800492827598346,0.08313,4.68
2006-01-05,1.2081,1.2205,2.6265,0.008611780916293488,0.008811349017534584,0.08063,4.68
2006-01-06,1.2154,1.2279,2.62413,0.008724480893386843,0.008926977325477594,0.0825,4.68
2006-01-09,1.2075,1.2199,2.6175,0.008764241893076249,0.00896780557797507,0.0825,4.7
2006-01-10,1.2066,1.2189,2.63263,0.00874355163067238,0.008946944618412812,0.0825,4.7
2006-01-11,1.2113,1.2236,2.64363,0.008764241893076249,0.008968609865470852,0.08188,4.72
2006-01-12,1.2031,1.2155,2.65856,0.008764241893076249,0.008971023593792052,0.08188,4.73875
2006-01-13,1.2052,1.2176,2.64263,0.008724480893386843,0.00892936869363336,0.08125,4.73438
2006-01-17,1.2068,1.2192,2.6385,0.008658008658008658,0.00886053517632465,0.0825,4.72
2006-01-18,1.2144,1.2268,2.62975,0.008700191404210893,0.008903926631644556,0.0825,4.72
2006-01-19,1.2074,1.2198,2.653,0.008682062858135092,0.008886519150448769,0.08188,4.73
2006-01-20,1.2094,1.2218,2.65513,0.00867980210051211,0.00888336146397797,0.08188,4.74
2006-01-23,1.228,1.2406,2.65325,0.008738203425375743,0.008942944017170454,0.08188,4.73
2006-01-24,1.2275,1.2401,2.66213,0.008733624454148471,0.008938946992044337,0.08188,4.74
2006-01-25,1.2258,1.2384,2.67163,0.008641548565502939,0.008845643520566122,0.08375,4.75
2006-01-26,1.2248,1.2377,2.67288,0.008631851532153647,0.008837044892188053,0.08563,4.77813
2006-01-27,1.2224,1.2351,2.67788,0.008583690987124463,0.008786574114752657,0.0875,4.79063
2006-01-30,1.2081,1.2207,2.68688,0.008494011721736175,0.008695652173913044,0.08563,4.81125
2006-01-31,1.2124,1.225,2.69913,0.008530967411704487,0.008733624454148471,0.08563,4.81
2006-02-01,1.2094,1.2221,2.7,0.008503401360544218,0.008706251088281386,0.08563,4.8225
2006-02-02,1.206,1.2189,2.706,0.008432414200185513,0.008635578583765112,0.08688,4.86
2006-02-03,1.1982,1.2111,2.70638,0.008382229673093043,0.008584427847883939,0.08688,4.86
2006-02-06,1.197,1.2099,2.70263,0.008407600470825626,0.008610297916307904,0.0875,4.87
2006-02-07,1.1974,1.2103,2.7055,0.00848320325755005,0.008687342541916427,0.08813,4.89
2006-02-08,1.1956,1.2085,2.705,0.00844737286703835,0.008651267410675664,0.08813,4.88875
2006-02-09,1.1968,1.2099,2.71575,0.008437394532568343,0.008643042350907518,0.08938,4.91
2006-02-10,1.2016,1.2146,2.71513,0.008544087491455911,0.008750437521876094,0.09063,4.91938
2006-02-13,1.1892,1.2022,2.7195,0.0084774499830451,0.008682816705739341,0.09438,4.93063
2006-02-14,1.1882,1.2012,2.71788,0.008523695874531197,0.008730574471800244,0.09625,4.93
2006-02-15,1.1932,1.2062,2.71525,0.008542627712284298,0.008748906386701663,0.0975,4.93
2006-02-16,1.1875,1.2005,2.72463,0.00847457627118644,0.008680555555555556,0.1,4.94
2006-02-17,1.1894,1.2024,2.7235,0.008435970980259827,0.008640801866413203,0.10125,4.94
2006-02-21,1.1907,1.2038,2.72288,0.008407600470825626,0.008612522607871846,0.1025,4.94
2006-02-22,1.1885,1.2016,2.73488,0.008432414200185513,0.008638562543192813,0.10375,4.96
2006-02-23,1.1921,1.2052,2.75338,0.008526603001364257,0.00873591333973967,0.10375,4.96375
2006-02-24,1.1898,1.203,2.76413,0.00856971462850287,0.008781944322472994,0.11375,4.98
2006-02-27,1.1844,1.1976,2.76713,0.008608815426997245,0.00882223202470225,0.115,4.99
2006-02-28,1.1886,1.2019,2.78225,0.008611780916293488,0.008828462964597864,0.12125,4.99
2006-03-01,1.1954,1.2086,2.79,0.008625894936599671,0.008840951286358412,0.12125,4.97625
2006-03-02,1.1956,1.2087,2.795,0.008608815426997245,0.00882223202470225,0.12125,4.99
2006-03-03,1.205,1.2182,2.82,0.008594018563080097,0.008806693086745927,0.12375,5.0
2006-03-06,1.2034,1.2167,2.82363,0.00852151682999574,0.008732861758798357,0.125,5.01
2006-03-07,1.1898,1.2032,2.82913,0.008493290300662476,0.0087070091423596,0.1325,5.03063
2006-03-08,1.1904,1.2037,2.83038,0.008476012883539583,0.008688097306689836,0.1325,5.03
2006-03-09,1.1918,1.205,2.83,0.008504124500382685,0.008716875871687587,0.13125,5.04
2006-03-10,1.1875,1.2008,2.83375,0.008401949252226516,0.008612522607871846,0.13375,5.04875
2006-03-13,1.1923,1.2056,2.847,0.008399126490844951,0.008609556607834697,0.13813,5.07
2006-03-14,1.1984,1.2118,2.85025,0.008488964346349746,0.008704735376044569,0.14563,5.07125
2006-03-15,1.2041,1.2174,2.84763,0.008519338899301414,0.008733624454148471,0.14813,5.04125
2006-03-16,1.2136,1.2268,2.85938,0.008533879501621437,0.008746610688358261,0.14813,5.05625
2006-03-17,1.2155,1.2287,2.85888,0.00860141063134354,0.008815232722143865,0.14938,5.03
2006-03-20,1.2168,1.2299,2.88425,0.008613264427217916,0.008829242450997704,0.15063,5.03188
2006-03-21,1.2117,1.225,2.89,0.00856457690990065,0.00877963125548727,0.15313,5.05
2006-03-22,1.2096,1.2229,2.89525,0.008560178051703476,0.00877577885037297,0.15188,5.06938
2006-03-23,1.206,1.2192,2.8975,0.00855431993156544,0.008768853034023149,0.15813,5.07938
2006-03-24,1.1972,1.2103,2.907,0.008449514152936207,0.0086617583369424,0.15688,5.08813
2006-03-27,1.203,1.216,2.90263,0.008582954252853832,0.008797395970792645,0.16063,5.06188
2006-03-28,1.2086,1.2215,2.934,0.008563110121596164,0.008776549060909251,0.15688,5.06813
2006-03-29,1.1999,1.2128,2.967,0.008465250148141878,0.008676036786395974,0.16188,5.11
2006-03-30,1.2142,1.2272,2.9765,0.008525149190110827,0.008738967054094205,0.16625,5.12
2006-03-31,1.2102,1.2233,2.98788,0.0084774499830451,0.008690362388111585,0.16938,5.14
2006-04-03,1.2064,1.2195,2.99375,0.0084530853761623,0.008667013347200554,0.17125,5.14313
2006-04-04,1.2268,1.24,2.99813,0.008523695874531197,0.008738967054094205,0.17313,5.16
2006-04-05,1.2292,1.2426,3.00338,0.008507742045261188,0.008726003490401396,0.17438,5.16
2006-04-06,1.2218,1.2355,3.00488,0.008494733265375467,0.00870928409684724,0.17438,5.16
2006-04-07,1.2157,1.2295,2.91625,0.008499787505312367,0.008714596949891068,0.17625,5.16875
2006-04-10,1.2119,1.2258,2.91213,0.008443093549476529,0.008658008658008658,0.18188,5.20813
2006-04-11,1.2134,1.2273,2.9125,0.008437394532568343,0.008652015919709292,0.18125,5.20438
2006-04-12,1.2117,1.2256,2.91238,0.008445945945945945,0.00866325911808022,0.17875,5.20875
2006-04-13,1.2084,1.2224,2.91575,0.008426019548365351,0.008640801866413203,0.18188,5.22125
2006-04-18,1.2292,1.2432,2.91725,0.00849762066621346,0.008713837574067618,0.18188,5.22
2006-04-19,1.232,1.2462,2.919,0.008491847826086956,0.008710801393728223,0.18063,5.18563
2006-04-20,1.2323,1.2463,2.93025,0.0085149863760218,0.008732099196646874,0.18188,5.205
2006-04-21,1.232,1.246,2.93088,0.008552856654122476,0.008771160424524164,0.18375,5.22
2006-04-24,1.2349,1.249,2.935,0.008700191404210893,0.008922198429693077,0.1825,5.23
2006-04-25,1.2414,1.2554,2.94988,0.008722958827634334,0.00894534394847482,0.185,5.22313
2006-04-26,1.2439,1.2582,2.99813,0.008707767328456984,0.008935751943526048,0.18875,5.2575
2006-04-27,1.2431,1.2571,3.02138,0.008697164724299877,0.008922198429693077,0.1925,5.28938
2006-04-28,1.2569,1.2707,3.03588,0.008765010079761592,0.008989572096368213,0.19188,5.22
2006-05-02,1.2638,1.278,3.03,0.008813678829543451,0.009040773890245005,0.19563,5.25188
2006-05-03,1.2626,1.2769,3.03138,0.008815232722143865,0.009042408897730355,0.19875,5.25188
2006-05-04,1.2645,1.2788,3.0245,0.008796622097114707,0.009023641941887747,0.2025,5.2725
2006-05-05,1.275,1.2892,3.03138,0.008876264867743653,0.009104151493080845,0.205,5.28125
2006-05-08,1.271,1.2852,3.0325,0.008968609865470852,0.009198785760279644,0.20875,5.26313
2006-05-09,1.2744,1.2887,3.0575,0.008986340762041696,0.009218289085545723,0.23125,5.27188
2006-05-10,1.2784,1.2926,3.06675,0.009044044496698924,0.009271277582050807,0.3,5.27
2006-05-11,1.278,1.2922,3.06825,0.009007386056566384,0.009235315847801994,0.30875,5.28
